         144   4920.584       11587.64       70798.20    
         145   4534.103      -11422.61       71413.86    
         146   4516.650      -10422.76       71413.86    
         147   4499.197      -9422.912       71413.86    
         148   4481.745      -8423.064       71413.86    
         149   4464.292      -7423.217       71413.86    
         150   4446.839      -6423.369       71413.86    
         151   4429.387      -5423.521       71413.86    
         152   4411.935      -4423.673       71413.86    
         153   4394.482      -3423.826       71413.86    
         154   4377.029      -2423.978       71413.86    
         155   4359.577      -1424.130       71413.86    
         156   4342.124      -424.2822       71413.86    
         157   4324.671       575.5654       71413.86    
         158   4307.219       1575.413       71413.86    
         159   4289.766       2575.261       71413.86    
         160   4272.313       3575.108       71413.86    
         161   4254.861       4574.956       71413.86    
         162   4237.409       5574.805       71413.86    
         163   4219.956       6574.652       71413.86    
         164   4202.503       7574.500       71413.86    
         165   4185.051       8574.348       71413.86    
         166   4167.598       9574.195       71413.86    
         167   4150.146       10574.04       71413.86    
         168   4132.693       11573.89       71413.86    
         169   3746.212      -11436.36       72029.52    
         170   3728.759      -10436.51       72029.52    
         171   3711.307      -9436.665       72029.52    
         172   3693.854      -8436.817       72029.52    
         173   3676.401      -7436.970       72029.52    
         174   3658.949      -6437.122       72029.52    
         175   3641.497      -5437.274       72029.52    
         176   3624.044      -4437.426       72029.52    
         177   3606.591      -3437.579       72029.52    
         178   3589.139      -2437.730       72029.52    
         179   3571.686      -1437.883       72029.52    
         180   3554.233      -438.0352       72029.52    
         181   3536.781       561.8125       72029.52    
         182   3519.328       1561.660       72029.52    
         183   3501.875       2561.508       72029.52    
         184   3484.423       3561.355       72029.52    
         185   3466.971       4561.203       72029.52    
         186   3449.518       5561.052       72029.52    
         187   3432.065       6560.899       72029.52    
         188   3414.613       7560.747       72029.52    
         189   3397.160       8560.595       72029.52    
         190   3379.708       9560.442       72029.52    
         191   3362.255       10560.29       72029.52    
         192   3344.802       11560.14       72029.52    
         193   2958.321      -11450.11       72645.18    
         194   2940.869      -10450.27       72645.18    
         195   2923.416      -9450.418       72645.18    
         196   2905.963      -8450.570       72645.18    
         197   2888.511      -7450.723       72645.18    
         198   2871.058      -6450.875       72645.18    
         199   2853.606      -5451.027       72645.18    
         200   2836.153      -4451.179       72645.18    
         201   2818.701      -3451.332       72645.18    
         202   2801.248      -2451.483       72645.18    
         203   2783.795      -1451.636       72645.18    
         204   2766.343      -451.7881       72645.18    
         205   2748.890       548.0596       72645.18    
         206   2731.438       1547.907       72645.18    
         207   2713.985       2547.755       72645.18    
         208   2696.532       3547.603       72645.18    
         209   2679.080       4547.450       72645.18    
         210   2661.627       5547.299       72645.18    
         211   2644.175       6547.146       72645.18    
         212   2626.722       7546.994       72645.18    
         213   2609.270       8546.842       72645.18    
         214   2591.817       9546.689       72645.18    
         215   2574.364       10546.54       72645.18    
         216   2556.912       11546.38       72645.18    
         217   2170.431      -11463.87       73260.84    
         218   2152.978      -10464.02       73260.84    
         219   2135.525      -9464.171       73260.84    
         220   2118.073      -8464.323       73260.84    
         221   2100.620      -7464.476       73260.84    
         222   2083.167      -6464.627       73260.84    
         223   2065.715      -5464.780       73260.84    
         224   2048.263      -4464.932       73260.84    
         225   2030.810      -3465.084       73260.84    
         226   2013.357      -2465.236       73260.84    
         227   1995.905      -1465.389       73260.84    
         228   1978.452      -465.5410       73260.84    
         229   1961.000       534.3066       73260.84    
         230   1943.547       1534.154       73260.84    
         231   1926.094       2534.002       73260.84    
         232   1908.642       3533.850       73260.84    
         233   1891.189       4533.697       73260.84    
         234   1873.737       5533.546       73260.84    
         235   1856.284       6533.394       73260.84    
         236   1838.832       7533.241       73260.84    
         237   1821.379       8533.089       73260.84    
         238   1803.926       9532.937       73260.84    
         239   1786.474       10532.78       73260.84    
         240   1769.021       11532.63       73260.84    
         241   1382.540      -11477.62       73876.51    
         242   1365.087      -10477.77       73876.51    
         243   1347.635      -9477.924       73876.51    
         244   1330.182      -8478.076       73876.51    
         245   1312.729      -7478.229       73876.51    
         246   1295.277      -6478.380       73876.51    
         247   1277.825      -5478.533       73876.51    
         248   1260.372      -4478.685       73876.51    
         249   1242.919      -3478.837       73876.51    
         250   1225.467      -2478.989       73876.51    
         251   1208.014      -1479.142       73876.51    
         252   1190.562      -479.2939       73876.51    
         253   1173.109       520.5537       73876.51    
         254   1155.656       1520.401       73876.51    
         255   1138.204       2520.249       73876.51    
         256   1120.751       3520.097       73876.51    
         257   1103.299       4519.944       73876.51    
         258   1085.846       5519.793       73876.51    
         259   1068.394       6519.641       73876.51    
         260   1050.940       7519.488       73876.51    
         261   1033.488       8519.336       73876.51    
         262   1016.036       9519.184       73876.51    
         263   998.5830       10519.03       73876.51    
         264   981.1309       11518.88       73876.51    
         265   594.6494      -11491.37       74492.16    
         266   577.1973      -10491.52       74492.16    
         267   559.7441      -9491.677       74492.16    
         268   542.2920      -8491.829       74492.16    
         269   524.8389      -7491.981       74492.16    
         270   507.3867      -6492.133       74492.16    
         271   489.9336      -5492.286       74492.16    
         272   472.4814      -4492.438       74492.16    
         273   455.0283      -3492.590       74492.16    
         274   437.5762      -2492.742       74492.16    
         275   420.1230      -1492.895       74492.16    
         276   402.6709      -493.0469       74492.16    
         277   385.2188       506.8008       74492.16    
         278   367.7656       1506.648       74492.16    
         279   350.3135       2506.496       74492.16    
         280   332.8604       3506.344       74492.16    
         281   315.4082       4506.191       74492.16    
         282   297.9551       5506.040       74492.16    
         283   280.5029       6505.888       74492.16    
