iteration,misfit,a1 (km),a2 (km),theta (x pi),np (frac),tp (x 2pi),dmax (m),vr (km/s)
0,2.1946997017515066,6.824780128376902,8.355391020299223,0.6998375795358653,0.39185197874637867,0.2171430210950146,2.236047397401757,1.7064911061103047
0,4.270322939910174,7.641763160995974,12.498836622623466,1.7079762414134136,0.799779535680168,0.31976911247324624,4.949714809578164,2.3468182417174885
0,3.6627943769480336,7.277078077264532,6.031323112059157,0.4876733429859894,0.8828361278499572,0.029222433138089365,4.091917305150451,2.0845853380205837
0,1.0613256689332449,10.206262119311399,4.0041234595270465,1.49699170710302,0.7773480112873352,0.8120743869446808,2.605586041721448,1.3514547955199725
0,0.8759023183854371,5.854810460996184,11.367283141388215,1.1153786280644031,0.8351716894726494,0.9392007988681296,1.5795467818506927,1.2909551658481253
0,16.228047195139453,12.550829410721589,11.129914344397276,1.8874186721847932,0.8551029903786393,0.6129631831364991,4.0268100838800365,2.881303146858044
0,3.427911246049122,5.56768567035217,4.917738058857595,0.6937702414836338,0.11743243551538762,0.09695271515486259,5.796854660727023,1.617801683139428
0,1.5038794186428792,6.772831898247539,7.240394624081162,0.6149714252078227,0.9405546952259275,0.9784324934047749,3.588303948877759,1.3636200358577195
0,4.343307642071636,4.144449001071688,11.620723254160666,0.46893816507585884,0.18089365748995467,0.5242342733724987,4.988790155842988,1.9753212195981478
0,2.0543594585167364,6.711852740884175,10.862598841994672,1.0934451565183723,0.8500776844896958,0.15244471407974636,3.070314388384917,1.7575323773248255
0,2.9584786695675915,6.115986473396323,10.02956130569618,0.23442134900122924,0.7168666164167897,0.3140432344469889,3.40744261001464,3.138850693247045
0,1.6514681268621194,6.801549524161615,10.471892219788945,1.3185628100903741,0.2754035060827472,0.604090617793094,5.00905007897636,0.70624658574277
0,8.272697300368753,8.896506204763238,10.493994772009021,0.18673187264012925,0.9612769988245202,0.6270802015405038,4.571119965118228,2.58682319293511
0,1.5566290849802928,4.205860042706425,5.988331940046771,1.6645484187765645,0.2415780470163439,0.1390740577360663,2.9667279350024405,2.028331019161479
0,14.688764683747424,10.47254301524761,12.961714231307537,0.9914984927586219,0.8393704869601598,0.7069184657274633,5.751852744730974,3.1837405918212083
0,33.44831426370307,11.90586937664445,9.978786077605466,1.941304515204464,0.9593976869230857,0.7794628756479908,5.6503970485442,2.9220330680529853
0,1.0151952121342669,6.849239506301766,4.528475261297186,0.7793099240760417,0.8308513175325424,0.4795640506937514,5.852998698312368,0.9653422061182494
0,2.8398678901130867,7.364532672402018,4.252290911417342,0.45656326053121443,0.6363074511063086,0.3399189941014399,5.110446537238784,2.5940534214069437
0,13.77443555106871,10.879943751235274,10.99630270905929,0.9564336013760815,0.24242307395528717,0.5580618357896054,3.6548556100868077,3.1319680385862965
0,2.4613385162043286,6.575114014422223,4.124293569780908,0.39372200184102657,0.37052748168731,0.9623890255675525,4.9812955416993105,1.3714119865781211
0,1.2641417899606298,6.3847280167756475,9.278049353277492,0.7981349179095685,0.5696510952858641,0.789286250916052,1.2566316822820296,3.4941941339525813
0,1.3990969038329113,4.01360526207134,8.91734384670799,1.1709265515197569,0.143101122459817,0.6696144580238776,4.977521070659863,0.8881815251725024
0,1.1545885984570428,4.625896490904927,4.994452756024614,1.5478451467164889,0.7810966093034283,0.047636684400947704,1.7331696661869707,2.6704293628765776
0,1.368019795550126,12.967512067722804,7.550839690278908,1.6410170283544196,0.8498350086616026,0.7886286312271783,2.172728491320963,0.8302449831632922
0,3.9960279305271906,6.215971027258641,10.317060141275242,0.3658017196400285,0.6717293817301545,0.0014329571212010617,4.866670571004968,1.2419850641370975
0,3.043151521735862,5.981068778125216,4.978517890860151,0.8746529929752829,0.8843222222079018,0.9898654441593513,5.092698902752522,2.896479839960414
0,1.1500599782167271,10.92591731629566,7.431370067764888,0.4788932660084948,0.919006345708761,0.10382741270565132,4.678844087914536,0.5189973483710891
0,4.629591450450307,4.118785745376108,9.542132276651927,1.803955473155455,0.023585201438424463,0.05706272409803881,5.038013379479782,3.3637977856870527
0,0.8233708658386991,5.124256903398111,7.613012078840235,0.3312951134534792,0.8705501588899937,0.9090894198377709,1.6029269518319018,0.8521361643552137
0,1.3484278182388023,4.903497190573944,5.932786422019856,0.6879159352065003,0.67535053817958,0.2640472775776933,2.4651641914189484,1.487891994495302
0,1.199954653004705,8.705660110761302,9.039523993300534,1.944729298659334,0.7908598866228564,0.45290122576215497,4.51698865642723,0.5817047780334442
0,1.0505070340789693,5.227172316823186,9.398543074859221,0.023281849296453716,0.5079424071824662,0.2521270956325544,2.30806129423209,1.701414626889021
0,2.54285529138858,10.154685391748048,12.219240080372861,1.8333540449327186,0.7126801362642609,0.1051785044516812,4.544909574631429,0.998720906838191
0,10.53520824125515,9.366133336372396,10.904068865162454,0.50112728060247,0.9456380018010687,0.21710817194537857,4.077044390371372,3.08082823404981
0,13.4018379264712,8.29541130233299,11.873373716642494,1.8563649815917371,0.6993277318418714,0.8313740779339558,3.8110109864014596,3.156759602301471
0,1.0874450994456493,4.061294185144016,9.110783343542149,0.5965231505272215,0.3927716333544571,0.062398656911552663,5.02979751603152,0.5000138877228457
0,0.980937523495639,7.047645215337269,4.809863302310517,0.041049035599980854,0.39212803520482686,0.7699844076626473,2.617808378754569,0.8516491424355251
0,1.9210989564451006,5.976097265897728,4.173692010534771,1.7654520957174558,0.7352463006650639,0.2892406733159053,3.679203082115653,3.4827534469513104
0,2.9309107830069685,7.419206122123038,4.601694253183493,0.14289897917313743,0.402029400466267,0.5307957932784536,4.3515572313002036,3.2299437918722567
0,1.4522913044239734,5.681593620220932,6.066386179042305,0.019097092060925913,0.7633739164652626,0.5496463299625116,4.615364870487756,1.266090295672799
0,4.759219328043211,8.77061568921237,5.16070525585028,0.8624267024140706,0.553617758219571,0.20003685995073894,4.951600113543514,1.7610543409938852
0,2.1103252128339984,8.70482142438989,4.039609289503403,1.8995996516818765,0.5445520669112528,0.940101374308595,3.4790419930640004,2.274990169677007
0,1.048859227401864,4.896277197967561,8.5285499793149,1.4072026062576162,0.8232828020207311,0.5361148501605819,4.9535091660725294,0.783133214344818
0,2.651930432963127,8.22739210420795,4.2062517687193415,0.47162665299393525,0.17416467763911458,0.6058397759186943,4.935863764366503,1.6451185411338805
0,1.2326428580084454,7.786396240360856,8.205931885901459,0.8020069842327933,0.9448115408195833,0.9469868607690789,1.3859090243792167,2.4724128069275992
0,5.1973563500493425,10.816111343732315,12.015638487987177,0.08392123326951362,0.7052998012876607,0.5081560969961445,3.3091913999271125,2.396082359622476
0,2.796898125090177,11.654066412763324,4.250758153613345,1.9922400653457908,0.5047182110265552,0.044749590901859926,3.063184634409549,3.1219066748755573
0,2.9732423455731096,8.581110104253856,6.083498809066496,1.3696492308111308,0.7441849035304426,0.5726711131400832,2.64865540240879,2.7627738998843516
0,0.9191323676805546,12.79688019691557,6.396293130810366,1.327941714466295,0.49451671520325013,0.03575190668873629,1.4657437316524833,0.7430665751124571
0,3.032775236253103,6.753139556818225,8.592216289904634,0.11348393550033142,0.665669605193785,0.5691383736708207,3.5066928903445347,2.0190028342857
0,19.087363749727,9.620440930151483,10.473712177447752,1.1464632460599302,0.6483564959987926,0.06603723784151061,5.759366252891216,3.1526728049508668
0,1.4949391648899182,9.487538761335195,4.286744008021142,0.25217226776677326,0.09988887459142637,0.3619301150599692,1.7362910788329775,2.649896370716514
0,4.109783896265216,9.863261996473497,4.756519780286577,1.8932424238315249,0.16300815783364286,0.13484392202448192,4.831611920759511,1.7650428757765197
0,1.0812151977833733,11.070326251028654,4.563627558500331,0.38212375361899587,0.6225125955914982,0.5690299277162375,3.2285532042275147,1.4587035620612085
0,1.1247932908659128,7.718998418934455,10.922324752176056,1.0865642929498331,0.864266260170276,0.4058092522235025,1.4349155239381064,0.9037798927834584
0,11.929892712279202,7.783969806799504,9.992228865575191,1.9547110047931062,0.3696298855120297,0.14591834686607208,5.522696001630511,3.001579321847039
0,3.488838740031988,12.264292589494614,6.323408230954033,1.380485330582157,0.9919113009445871,0.6135000304847664,5.837857887872523,1.3319512587745492
0,4.2889355131408875,5.953073527963227,11.065499638758872,0.3409051226482531,0.2881976717315933,0.4909184007841477,3.056301817401953,3.3458052103874056
0,11.68570870730524,10.124053260446194,9.521193312108206,1.8501021101082136,0.12703209707940188,0.8446682734453106,4.287800062364767,1.9303207202575527
0,3.478900387374718,11.56078070830899,5.98062649104255,1.4857610810467954,0.23438465591449342,0.9780925112892938,4.372497926383739,1.6110601385177499
0,1.5494358147827607,5.793077346409779,10.627120443100605,0.3203078286871248,0.6717334457589067,0.5808656856402042,1.415343064211312,3.26588187778642
0,1.5139251741539845,4.112091539381239,7.055511900209343,0.7595815426476042,0.06777220276755358,0.7468303014284641,2.1526908423093207,3.1654372279307506
0,4.148484286739063,4.588840078025976,9.941324343722147,1.392798594355319,0.6672200512648443,0.062396957502417916,4.458765150507254,3.1134507022368894
0,1.4266882824822347,7.322488115801715,10.283538169902682,1.1753896252993201,0.9118573017051369,0.23501419077798802,2.773287195085464,0.9667100006550526
0,9.425069368963246,11.350126973817565,10.037124848990818,0.0009670964814840755,0.09577532294508995,0.8281096543809011,4.106375894528384,1.4713725115210199
0,2.768201597152192,5.941351245133631,11.732130892667175,0.054487714836115364,0.13343228093331327,0.7021205089749906,1.9893903948377314,2.9666731298139775
0,9.16750180121132,9.787906013745204,9.709244514986224,1.7297119286679643,0.3317516758076743,0.9111868440060199,3.8948082090042417,2.2737920507215925
0,2.1980037241356025,4.696355689700791,9.613574729739367,0.7236565827131811,0.41752008199980806,0.6601998590387579,3.784296958396286,2.173213929493038
0,2.9464263161786985,8.317142759065916,4.561728504688102,0.6658503006926435,0.16895151387949392,0.06060158932692905,4.154975100723032,1.6182807308118954
0,2.1132503391569344,7.552727899454095,5.207755812716643,0.7291528454449718,0.4919300503145878,0.8451803822222613,2.8296561831934897,2.5059878975704692
0,4.7648809096285305,9.024088268704894,6.388983144973684,1.8208534520521886,0.7379672569865581,0.48108536299112126,4.273340723899805,2.611479491841192
0,0.7832574061824664,9.943150437528322,6.4382929167794325,1.2532233634745933,0.5887650584182688,0.2541868411156032,1.170778768569844,1.0368805549482465
0,4.686089272157399,6.572306165287819,8.454723477538533,0.09586314603421586,0.12106473674657803,0.8219587796891284,4.172260847670213,1.5722515012527265
0,1.7842013810100577,6.923834279806272,7.715883396047848,0.23070623948468594,0.8798771887510298,0.9118316539954776,1.4671623281047077,3.0352875308199994
0,1.4281591403733962,10.754542723163402,9.58555016046656,1.4060205124643619,0.2928310510713453,0.9393489016010542,3.5128286283762002,0.7162278005146685
0,3.4157940496082495,6.074836324560584,5.774996744841062,1.0377453924542166,0.5817759788188438,0.05286570748698882,4.560501504107031,3.1227580639929413
0,3.6451373570002485,9.051945526602655,8.846471637825957,1.1481229834391349,0.7345082606577198,0.8041600962057318,3.6436222758185246,2.592114026078204
0,4.1930139072675185,11.53127873730865,6.655309676182011,0.21406916850673596,0.3115960511617456,0.5831148592140458,5.075730811165928,1.435831114352728
0,3.968543907193296,7.937635280121468,8.113830925395895,0.3425305716932854,0.9636628164919894,0.8482475587717591,2.771893588928948,3.0999994369172326
0,5.6826032217424025,10.204190381842803,5.684666090337601,0.40679803965923145,0.7043408727345176,0.8634899644330538,4.903660544254111,1.797243223066117
0,2.6748657260170905,6.885806338197604,7.227606144407707,0.18439810208328677,0.011872245278384708,0.839397635609844,2.487825379943307,3.485776065423676
0,1.3475378578828736,7.822212551571659,5.061069017420747,1.0077118218612755,0.24310935205250317,0.8130406705388626,1.3571348110965196,2.9368605750511017
0,8.451134071941212,7.891129861679763,8.442463433746411,0.9524477785580081,0.5973699655098141,0.7187332011890917,5.608499118447774,3.056514633428816
0,12.041815286362587,10.533183038435963,11.73342305552255,0.9143827363299251,0.6620809407198017,0.5564040587074855,4.202151908204875,2.778397804390368
0,2.028498846216139,5.484589844507278,12.2364457579366,0.44980751651898476,0.12638099885125575,0.543610384426906,4.141209053676131,1.121479672100354
0,1.0181046293797555,11.148969773413679,4.960134900531487,0.4182789149085022,0.9723753062131738,0.5310365612030649,3.067474874663376,0.7452764544153483
0,4.193037885914905,10.816871721364672,9.21802809165126,1.2701782840917153,0.061902001638404536,0.7552554931378614,2.6141348146025027,1.7886957029102906
0,17.1739358775273,12.466396600777076,11.557349798394117,0.009690764127562534,0.16830261332255436,0.8292368077708024,3.5002209588529976,2.3374345863918222
0,4.224940646132218,5.900459703423097,6.183945281443023,1.1196787007685771,0.12741318711092509,0.03022638930720767,4.977929128979787,2.600253462000145
0,3.016812767234405,4.726534424109566,7.807447653648414,0.7874831082645677,0.546441775762851,0.19318967282854205,3.468334136487167,3.395768969898566
0,1.73004787485651,8.94334782616578,5.115108558882723,1.4064985928202405,0.9293310463292943,0.2069939062293823,2.4119018629882465,2.803143265209626
0,8.630862337251074,4.932555344308059,12.96005976309892,1.5971732501677267,0.10981670106169028,0.934431552403501,5.486345087607632,2.26781009518067
0,11.49886285679115,11.28038803704063,5.732266442420544,1.0540592355502225,0.04624413338427402,0.9444242459636264,5.845154517326695,2.6141593485809014
0,8.752808012816446,11.306113571614247,7.132499085512903,0.145530350580523,0.8037870424806415,0.8635240104671423,4.49210334641397,1.9825574308884737
0,8.363626094006555,5.8133274734856615,9.057820864599636,1.1444791328005974,0.32627449722013846,0.0423995021621959,5.549327708141528,3.0111401264181006
0,2.4873639717104443,11.258103508757948,4.633769742867087,0.3970199610029954,0.2326081341549986,0.26692191861246906,3.791496945220989,1.4873031381377209
0,1.850773225245883,4.778273319880591,7.579886212425107,0.9654944962679399,0.14014022104002033,0.9386576365663889,2.3347818358172896,3.440741008451607
0,1.2275473642448658,7.53458893729977,7.3987267377615975,0.9251411907417129,0.8543648545009869,0.6697022172364451,3.1485515539168425,0.9889714496327238
0,2.8257004033104467,10.179995616231874,10.28861730279383,1.1022777762700096,0.3371834819292281,0.29341413894148316,1.4452742743514664,2.363970731257374
0,2.6740223491209716,7.543704866184356,9.997098533912244,0.12004602770193329,0.008702412855652764,0.6960899201674473,2.7456890772606233,1.4267584515066614
0,1.5450353399411143,4.648218690853448,7.580712678018987,0.013604098093380923,0.509693144491593,0.8863322639334376,1.8042803703636165,2.3934364991138826
0,7.234284893599675,9.073741513760792,12.733542297227359,1.3218217132473293,0.20571417096756095,0.2804253186489942,3.7401041121390945,1.587809059518527
0,10.134136502846406,11.824907408472377,12.052248347646454,0.5007430943946496,0.08197880965530102,0.5901432205413448,3.1911573838851983,2.1681605680337244
0,1.1751520065096328,12.916324512245776,6.965978807768835,0.37102217657570247,0.2299802280995128,0.2932942100859329,2.4844464743104364,0.6838814619446869
0,2.443471086822865,8.838146097820658,10.084425347665292,1.443694090599362,0.39354127398014427,0.06465353544774488,2.447368966934459,2.0600376411200854
0,1.3519823040616068,12.519900579513143,11.334545990921551,1.032126046551998,0.40671593424548336,0.9740061824189108,3.594976285179131,0.6594907322230985
0,3.4101105569603627,6.2475922766837675,6.934252667409639,0.4726099484657422,0.014318053520773644,0.9153935263642906,3.5630166600384108,2.8679073620643183
0,1.246740698734185,11.175982468969007,10.084589742970742,0.8813838597022872,0.897815563195984,0.9977091099486044,1.3409199266717033,1.1600805857863001
0,1.085553388380244,6.760725699852825,5.716638271590538,1.2413468760529962,0.7687417174923831,0.030879605110066266,2.2299559798491972,1.9634270836210639
0,1.5601318716390191,8.853830390034627,12.893737305593943,0.8564210937620578,0.9886353074165224,0.27752464152867495,2.297934606796593,1.6294980022508523
0,0.8609218843739573,6.385170818293221,7.543994593632814,1.6339272554956956,0.8766739276597929,0.014212556485711625,1.3962220746204719,1.1257777792866197
0,2.1085982657522386,8.812799911609183,7.833098020581327,1.3701667484041307,0.9153477679207258,0.9503476028741216,4.145486997273279,2.0783945878225665
0,2.3525183345644725,4.830981413259582,10.49193062499971,0.8041437768169086,0.2956994323160833,0.7651439956135311,3.1703913455526296,2.667859955254206
0,4.7299999062280715,11.236317217196568,11.746856827707372,1.7758044911478825,0.2783656209287758,0.0802697135754824,2.783738539392144,1.932731393268961
0,0.8841751999796527,6.44684523399206,6.248351977365593,0.2408582468421292,0.39415758929470146,0.750305060223349,3.0857944899915943,0.8195644949961565
0,1.7665242023452405,6.967452149663603,9.493080532941526,1.785340136793015,0.6780120135979456,0.1026190517140424,1.942594898887637,3.2316233338680607
0,0.8064022925764815,6.38517772100853,4.5891153349375315,1.730037109678437,0.7043107263367806,0.4813752258913705,3.1987987152066046,0.8267125606710999
0,4.9100924343632375,9.506847540201818,10.38514146593987,1.0302865717374203,0.9802082491300637,0.524302151363271,4.543024472378228,1.6064692238451854
0,10.490283387527866,11.390649566547275,9.523620036463633,0.7327349666034277,0.348288233778105,0.24147899935455497,3.5200120266839123,2.032720678397365
0,1.05112880953119,12.570770220375929,9.685579105129438,0.6417735478588207,0.7381227039347195,0.6351740187617201,1.3207241702982682,0.7731794689274855
0,1.161718739902969,4.5538565779486,12.391125096377593,1.8762366018584762,0.5824467582561281,0.17805422741180565,3.138572701078267,1.466675378908287
0,15.974927832963283,12.079284294217612,10.262253879460506,1.2437328975999242,0.7862850739307634,0.5675288157664833,3.757787245914,3.390076551142852
0,1.7701789077079118,8.704738406261358,11.789706028976507,1.1701192964882383,0.4865800215584579,0.49330334587271163,1.9783505749069787,1.3860164116316593
0,10.549886875368134,12.63893564845559,8.272440903197154,0.4439699742740728,0.5991922432779204,0.043009152365967696,4.448313168477162,1.8329150794823441
0,1.3706025330565932,4.064410611677977,9.915226124228525,1.3399091922076667,0.3786947084307989,0.32120933861042633,1.5198675917127953,2.538562167090952
0,1.4030085699029342,11.231965137179786,10.743957577819495,1.7415049292584237,0.7228514362003465,0.09362078206550428,3.8513044057044565,0.7844986439923325
0,2.097115338078921,7.635889476887023,8.03705909484735,1.2270222402436188,0.9141063788823592,0.390057797520838,5.887956270654056,0.9180964739986267
0,1.1273772740996608,8.769139429994148,9.21181682717594,0.8912217161657474,0.9994861457503279,0.7274843583301811,1.041655650797735,1.279012694482537
0,1.960584990712462,6.259290277270987,4.215188880949771,0.15983433738544117,0.8074561505715493,0.2490954329835181,3.7266557751850002,2.9196989701758396
0,1.2539348275382236,8.276722306607386,4.937855828865365,1.208930817386971,0.0526003416107641,0.21912873333032457,2.864205208953531,1.0044502155154196
0,1.0668348103245147,4.320658974119243,7.375241454644038,0.7654139433419627,0.7123041103737889,0.6700985255967788,1.1091127299122978,3.09556733903647
0,4.285617749104429,4.270715372690873,10.754964227302965,0.7440892996170556,0.210948155311925,0.012687938834139545,5.075546515523365,1.7502600844173495
0,1.0823030323963683,8.742649824303108,9.789856041598703,0.39982090983311425,0.9200385483557949,0.26278633628703685,4.623859706269298,0.5224936692567562
0,2.518371349287438,4.543024052525812,4.854277391982829,0.9386618289033561,0.47218224659937746,0.368912471543398,4.960239457604722,3.0582198685671313
0,2.403757983016175,12.657272894108948,7.195191629613806,0.2109598874418186,0.12647564593344907,0.9762725487216842,1.3593112406945727,3.1509560127413976
0,1.9721083884491384,5.443843847784347,6.559905915072441,1.8090371912941168,0.9372725879600703,0.320296511870494,3.9353692026759672,2.7465984996839428
0,1.2271024004330715,12.011528551887391,6.7524807483692975,1.5739899544892402,0.7600185239754411,0.043503036487324676,2.7998848220379293,2.117087071502366
0,3.1019275825336514,9.789902819648294,8.83185407131085,0.5588957218888568,0.8834255714959258,0.6816848917198199,3.3436239818622697,2.7206901947710898
0,3.1955250965256816,8.301821315257882,11.146901077340946,1.1820161445668498,0.5229528090441158,0.8924958986029212,5.438907983975911,1.2764973327392073
0,1.1031913967939158,7.033804678252162,5.960714747849265,0.9456227042142002,0.6601523337295541,0.7102519342152541,1.740214105016389,0.5680640003338714
0,15.445743599790319,11.238324995030696,12.959712617076093,1.1579967254866987,0.2995049763426225,0.9648319793065102,4.720550566621738,2.138983853106079
0,1.312872254419668,12.61970154764847,11.625388999907319,1.4494142642407888,0.007215101508932675,0.2795374806501101,1.0338681165040562,1.6163391312494242
0,1.0692759436236985,10.045952915912876,8.856730401660855,0.1452279921055013,0.9313047363879465,0.6806316971554757,1.503210939782921,0.6128609982325293
0,10.147094618006804,11.442429467229612,10.2884707826225,0.11172387759706481,0.14866819109963658,0.7512459389967935,3.1042254025143983,2.455750008890571
0,2.1031194150090355,12.400810720255313,7.669661483424504,0.6342433864689512,0.31287141061988155,0.9970277536090896,1.151185866291993,2.8753666326752687
0,1.040609077457906,11.55549499136883,4.777361103842216,0.8893176700331518,0.4380957564686375,0.5593536876281744,4.5784648331884465,0.7106218908192258
0,0.9428697969392306,9.045224088468933,6.177567790476228,0.6266122933356877,0.9966227146820316,0.20056563285070905,2.7346757413320857,1.1031251954930468
0,1.7705009478247393,8.482144575621025,4.153591016827849,0.3414608305312059,0.13562099594371535,0.7987340727092687,3.9919624494901207,1.1248436126401327
0,9.817748013024456,12.659360544453477,7.15363172312165,0.9708902535379942,0.9306951482152098,0.6545107710968278,4.904266414825681,2.9503242678007817
0,1.9296018778439012,7.860013593679712,12.001812120448013,0.4366600893141701,0.7157234816215514,0.7038246431566741,4.241518690178804,0.9348550917763383
0,1.431499705757868,6.904945074582496,6.025190207955053,1.307752649494208,0.9987955361567772,0.8279146840730445,3.0929817643903044,2.1144034447869275
0,6.270807543415448,6.185872279905748,10.080198461013758,0.32047942338201163,0.7837376649293905,0.6084086568631313,4.529106163141798,3.317264065623543
0,2.488844801531313,4.569537526374738,5.298147538821155,0.18599634566549095,0.44433770974656117,0.356763904110749,5.054659019460986,3.1456247607643046
0,1.1783762497469537,5.4877914497340115,6.268278940094929,1.316896244709034,0.3429546823620655,0.20154934625359777,1.2464381682065824,1.8011854082005685
0,12.924778015345302,10.660776436137391,6.3779976274580905,1.1090313924113815,0.1726440498345465,0.9569952853898086,5.864646865852556,3.397006507726488
0,1.96068354525224,11.287819243797149,8.544083008390626,0.4385413043707478,0.3698481580550529,0.9642167287427684,2.008081073835345,1.428372425234286
0,2.2693232896014517,5.273332942790207,5.197275129041349,1.7242573483435217,0.4151591873014586,0.6790580426107338,4.213042987429949,1.5046680122914433
0,6.272349823809436,10.130320361847575,7.02389191553198,0.40104264350376395,0.11448889974191245,0.8339996935702839,4.93516487998169,1.3573627846297733
0,0.8907708531083955,4.004832807097325,4.689236749414766,0.7509099736876486,0.6205303258288801,0.7733617040837322,3.7823673250421233,0.9030332268551475
0,24.572985632240716,9.258848497599068,12.331336295652529,1.1014966640650132,0.5088296309054895,0.18825037945794776,4.874798659478591,3.2017801886248654
0,3.7024328862051332,6.6685531990194225,7.47593789654812,0.5725771540469078,0.018346133864523884,0.9818146831401954,3.4325397926448056,2.397290202803742
0,2.1176607915430274,5.124051781633925,11.611118881722279,1.1361027352346946,0.5676689787081282,0.1995351771556858,1.7898124623053508,3.0867814565012415
0,2.079427214611953,4.896189666789336,10.273093719852211,1.691107576182396,0.8765977589320858,0.8863621800719347,2.0683102153399826,3.2493879551586167
0,1.8831608016115784,6.9318096559805955,6.455168673955971,1.0923141940175645,0.11455812613292438,0.29401720499168615,4.331766902317231,0.8933300881632522
0,4.713480940647342,11.355378304011154,10.145584057150508,0.3387125676342817,0.3764287117437036,0.7890098522637082,5.723954231744139,0.8695629302717179
0,1.8153820081038896,5.34096472018323,9.797268615182437,0.839103062334184,0.6044503221945785,0.5892571488893078,4.3923913486989115,1.4481875289946304
0,1.274956121580357,7.92249685805837,6.1891140698023275,1.7734019074184992,0.7869784892559246,0.6428127386014733,1.7286202014278054,1.5879908680396602
0,1.7724403922588634,11.779578398462789,6.208214344513864,1.8377456329724615,0.6314739365900284,0.9317342644951664,4.043561873825672,1.3865923075873265
0,2.104689695753995,4.314466889880424,12.150205119163228,1.3553290341625068,0.636843431422078,0.012457122648188657,5.003149593767278,1.3137476887043784
0,2.508929749780915,12.646537079058204,5.388876407891171,1.2033956775147063,0.5473249275535614,0.4151385462242112,5.961404915915066,1.093155354633474
0,2.4961068587403066,11.78919374119932,9.53673010021085,0.10728183348133569,0.5520512631594011,0.9778807955412394,2.3726732298145734,1.5422665809013028
0,4.3682728808323095,9.332950745914813,6.567500277666719,0.6214437140403615,0.534767588378619,0.6193155141949921,5.687675447736716,1.8359433540960526
0,6.17053745599113,4.817893437408645,12.402346993599528,0.5514538399830966,0.07566616866362208,0.17964386366839535,4.782919260990682,2.07148099655672
0,1.4900471075769433,8.232076928491544,5.4553501375413385,0.9791145359680573,0.6052324739726704,0.14950441836286543,3.987722255359792,1.1543995979109278
0,1.5656350091342706,10.018997116738042,11.464170396402231,0.09444462607754422,0.1987099000008955,0.3564506544490109,2.862023031700905,0.8330501149067544
0,14.610140899208304,8.675933658375799,12.93471631032257,1.1332709440235262,0.565463799393765,0.371360048791194,3.581015562746276,3.238067335359595
0,4.6186608706156145,8.70400834026719,11.742217532208471,0.07981863819414237,0.1273076580408935,0.9206620458206035,1.995350181801678,3.3316686077742554
0,7.001984115556409,10.634186003932047,9.876163066368498,1.5813173448682785,0.7960830409223298,0.9844868034732989,4.293831219159388,2.8775001300379093
0,1.9091878608935573,11.603928804327929,4.330840379144231,1.2895364339463589,0.5161217373917621,0.7381509340465875,2.314991741670176,2.277976809245374
0,1.4604381727180757,4.130430791661371,4.742268745723204,1.3249131982673976,0.9205076413139852,0.13851894957335742,4.284161979734738,1.8739630502558935
0,12.723593305155518,8.126182007668508,8.07454581338559,0.02483678687523949,0.018362722168947188,0.03376461313844614,5.686702788190345,2.8306187841567114
0,15.906962073671027,8.13837564690499,9.73769477010632,1.2892287015264743,0.05711210747360562,0.8097929886331772,5.833768010355586,2.2512919981780293
0,13.033127448147496,8.66003632829931,12.109822478928848,0.0071463369812072575,0.09517016567705094,0.1252796458019536,4.100174691900639,2.8186188052983296
