   1   1.004       55.37       45.80       66.49       103.7       121.4       5.321       5.144       1.071       1.196       6.177      0.4234    
   1    Infinity   0.000       42.84       54.32       117.3       123.9       5.978       11.93       1.389       1.216       7.082      0.3569    
   1   3.073       9285.       47.29       66.39       107.9       88.75       4.963       8.704       1.207       1.364       7.495      0.1909    
   1    Infinity   0.000       48.46       66.78       120.1       117.4       3.881       9.254       1.406       1.259       6.378      0.3297    
   1   1.021       219.5       49.09       69.18       100.5       89.57       4.627       11.20       1.301       1.327       6.080      0.3005    
   1   8.021      0.1623E+05   50.57       67.37       98.42       109.0       5.662       14.66       1.128       1.280       6.631      0.1660    
   1    Infinity   0.000       50.32       67.76       129.3       112.6       4.485       5.983       1.172       1.224       6.483      0.2067    
   1    Infinity   0.000       44.75       69.53       76.21       121.4       4.927       11.98       1.220       1.354       7.249      0.2061    
   1    Infinity   0.000       48.11       59.00       129.5       118.1       4.969       9.316       1.319       1.236       6.180      0.1211    
   1    Infinity   0.000       47.07       67.69       103.2       123.4       4.755       14.15       1.317       1.241       6.442      0.1197    
   1  0.4707       6840.       52.00       68.28       97.53       128.6       5.577       9.243       1.184       1.082       6.688      0.2235    
   1   1.033       329.9       53.02       67.48       101.4       124.4       5.292       10.88       1.311       1.225       7.726      0.3406    
   1   1.008       93.78       30.44       64.76       98.94       112.2       6.278       5.661       1.270       1.197       7.207      0.1770    
   1   1.004       51.66       52.49       66.13       83.50       126.5       5.297       6.424       1.268       1.374       6.099      0.3638    
   1   1.012       206.2       45.32       62.22       99.11       127.2       6.134       7.242       1.086       1.374       6.072      0.2368    
   1   1.253       7433.       52.53       57.15       94.82       117.4       6.097       9.056       1.354       1.302       7.989      0.1619    
   1  0.7052       5103.       33.09       64.59       92.78       121.2       5.568       11.17       1.342       1.182       6.285      0.1879    
   1    Infinity   0.000       39.99       50.99       101.2       123.2       5.645       9.922       1.347       1.287       6.360      0.1936    
   1   1.019       210.9       41.63       69.46       126.2       119.4       5.333       7.218       1.332       1.331       7.834      0.2129    
   1  0.5927       4621.       32.52       67.19       101.1       99.33       5.481       8.420       1.153       1.289       6.267      0.2386    
   1   1.016       175.9       45.04       59.75       114.6       113.3       5.055       9.559       1.297       1.426       6.563      0.2787    
   1   2.018       8957.       41.19       67.38       102.5       110.0       5.222       10.73       1.292       1.375       6.923      0.1716    
   1   1.187       7532.       50.59       66.13       80.56       116.8       5.738       7.982       1.324       1.133       6.197      0.1106    
   1   1.572       6110.       46.06       67.54       99.55       129.3       5.932       8.941       1.154       1.304       7.246      0.1206    
   1  0.7914      0.1059E+05   52.94       68.77       102.8       109.9       5.513       9.958       1.301       1.345       7.153      0.2874    
   1    Infinity   0.000       40.37       60.73       124.6       90.76       5.836       8.372       1.301       1.280       6.585      0.2347    
   1   1.005       57.31       53.11       66.81       92.13       106.0       5.869       5.540       1.315       1.232       6.223      0.1810    
   1   1.005       55.75       39.70       65.42       97.57       107.4       5.806       5.504       1.257       1.400       6.024      0.2311    
   1    Infinity   0.000       35.42       68.66       119.8       124.7       2.758       12.01       1.381       1.356       6.566      0.1763    
   1   1.011       117.9       37.18       55.81       75.26       102.6       1.939       9.632       1.319       1.248       6.489      0.3407    
   1   1.003       40.65       43.54       51.38       75.40       121.3       3.422       5.862       1.283       1.222       6.070      0.2300    
   1    Infinity   0.000       36.69       52.92       83.86       115.6       1.078       8.743       1.253       1.247       6.753      0.2024    
   1   1.045       3988.       32.26       47.37       75.17       100.9       2.617       9.800       1.189       1.181       6.411      0.1997    
   1  0.4517       4707.       35.92       47.94       79.95       116.4       2.734       11.52       1.290       1.251       6.264      0.2294    
   1   1.011       123.9       31.08       49.32       85.01       106.1       1.886       9.332       1.252       1.305       6.193      0.2414    
   1   1.009       104.2       44.25       56.85       97.88       100.2       1.917       6.935       1.234       1.269       6.408      0.2575    
   1  0.4314       3529.       32.69       51.10       70.66       92.92       3.004       8.195       1.266       1.261       7.134      0.2414    
   1   1.035       6335.       35.02       58.89       83.28       111.6       2.360       11.56       1.270       1.192       6.670      0.2126    
   1  0.3183       4287.       35.40       55.65       81.18       104.1       2.478       8.413       1.171       1.195       6.509      0.2449    
   1    Infinity   0.000       33.40       49.48       81.57       125.4       2.384       8.524       1.287       1.232       6.603      0.1295    
   1    Infinity   0.000       35.78       56.72       65.69       111.0       1.447       10.09       1.320       1.134       6.376      0.2206    
   1   1.014       163.8       34.71       45.25       87.90       111.2       2.364       8.166       1.259       1.186       6.510      0.2072    
